"video_id"	"last_trending_date"	"publish_date"	"category_id"	"channel_title"	"views"	"likes"	"dislikes"	"comment_count"	"title"	"trend_day_count"	"tags_count"	"subscriber"	"category_desc"
"dUMH6DVYskc"	"2017-11-22"	"2017-11-14"	28	"Attaullah Malik"	2227708	11817	6285	3769	"Ten-Year-Old's Face Unlocks Face ID on His Mom's iPhone X"	8	19	1228	"Science & Technology"
"gjXrm2Q-te4"	"2017-11-16"	"2017-11-14"	23	"The Tonight Show Starring Jimmy Fallon"	2223948	76806	1169	4176	"Jimmy Fallon Pays Tribute to His Mother Gloria"	2	33	15769455	"Comedy"
"VsYmwBOYfW8"	"2017-11-15"	"2017-11-14"	23	"Jimmy Kimmel Live"	2765121	35529	1705	2388	"Mean Tweets – Jimmy Kimmel Edition"	1	33	11259007	"Comedy"
"pcWKpGzhgq4"	"2017-11-21"	"2017-11-14"	24	"The Graham Norton Show"	792184	9174	189	486	"Jason Momoa Shows Off His Aquaman Quindent | The Graham Norton Show"	7	16	1676098	"Entertainment"
"L3br0klRqF4"	"2017-11-20"	"2017-11-14"	25	"Washington Post"	166097	700	347	557	"Watch live: Sessions testifies to the House Judiciary Committee"	6	14	242880	"News & Politics"
"9kF9xY74h-E"	"2017-11-20"	"2017-11-14"	23	"Dolan Twins"	1533488	168268	738	9395	"Spilling Tea About Each Other!!"	6	5	5190943	"Comedy"
"p2EY93WfBQk"	"2017-11-20"	"2017-11-14"	26	"Jackie Aina"	370461	27945	588	2235	"Is the Morphe 3502 Palette Worth the Hype? | Jackie Aina"	6	7	2168843	"Howto & Style"
"xL_qpDkF5A8"	"2017-11-20"	"2017-11-15"	24	"TV Promos"	485303	4389	164	499	"American Crime Story Season 2: The Assassination of Gianni Versace Trailer (HD)"	6	18	666565	"Entertainment"
"eQVhAN7-IAw"	"2017-11-22"	"2017-11-15"	10	"Taylor Swift"	852543	44619	674	2609	"The Making of a Song: “Delicate” – watch more on Taylor Swift NOW"	8	10	2114165	"Music"
"Y9nDagqKL7Q"	"2017-11-21"	"2017-11-13"	1	"ProZD"	643737	31028	536	1827	"venting online about a hard part in a video game"	7	14	1198769	"Film and Animation"
"qDAxDcjgn-8"	"2017-11-20"	"2017-11-14"	10	"theneedledrop"	302837	11337	825	2660	"Taylor Swift - Reputation ALBUM REVIEW"	6	38	1329828	"Music"
"815lSYphlbw"	"2017-11-16"	"2017-11-14"	26	"First We Feast"	196434	6305	88	762	"Japanese Food Tour with Frank Pinello and Sakura Yagi | Sean in the Wild"	2	26	2871344	"Howto & Style"
"E_86MEdNsAI"	"2017-11-20"	"2017-11-14"	24	"Brian Hull"	122054	7081	103	893	"DISNEY SENT MICKEY MOUSE TO MY HOUSE!"	6	15	1114778	"Entertainment"
"Cr9oGxr0Qa0"	"2017-11-20"	"2017-11-14"	28	"William Osman"	179948	7725	105	1007	"Making Sandals with Zip-Ties and a Laser"	6	13	417019	"Science & Technology"
"g0K5QoEj7FQ"	"2017-11-20"	"2017-11-14"	24	"Access Hollywood"	55910	213	150	118	"Does Gwen Stefani Know If Blake Shelton Is People's Sexiest Man Alive? | Access Hollywood"	6	22	156448	"Entertainment"
"TSqwDQHE1J8"	"2017-11-15"	"2017-11-14"	23	"Late Night with Seth Meyers"	137749	1145	61	131	"Carey Mulligan Doesn't Tell People She's an Actress"	1	29	1968678	"Comedy"
"Z3OZyb2iWqQ"	"2017-11-15"	"2017-11-14"	24	"TheEllenShow"	137860	1950	64	136	"Colin Farrell Dishes on Rendezvous with Girlfriend"	1	16	23760020	"Entertainment"
"vZzIS17HexE"	"2017-11-20"	"2017-11-15"	24	"reputationswift"	42451	399	114	63	"Taylor Swift Instagram Story - Target 11/14/17"	6	9	699	"Entertainment"
"zxUwbflE1SY"	"2017-11-19"	"2017-11-13"	24	"Cut"	225280	5770	150	1312	"100 People Hold Their Breath for as Long as They Can"	5	10	4296125	"Entertainment"
"7oRdswHqaf8"	"2017-11-19"	"2017-11-14"	26	"The Scran Line"	37376	2093	37	521	"EARL GREY MACARONS- The Scran Line"	5	13	387825	"Howto & Style"
"qC0I5PEhkJo"	"2017-11-16"	"2010-01-14"	17	"MattMasonPhotography"	99999	143	12	32	"The perfect ice - Ice boats on Lake Geneva"	2	7	99	"Sports"
"0zk2SwmCpss"	"2017-11-15"	"2017-11-14"	17	"FreeDawkins"	63780	831	12	301	"Joel Embiid Full Highlights 2017.11.13 at Clippers - 32 Points, 16 Rebs, UNSTOPPABLE!"	1	8	590200	"Sports"
"NfLVVJOuY5M"	"2017-11-20"	"2017-11-14"	17	"Red Bull"	215541	12465	46	537	"Stunning MTB masterclass: Matt Jones | Frames Of Mind"	6	51	6928375	"Sports"
"F388-6yDDpc"	"2017-11-18"	"2017-11-13"	17	"NFL"	1042282	6029	549	3187	"Cowboys vs. Falcons | NFL Week 10 Game Highlights"	4	50	3212413	"Sports"
"KhdecX0qjNA"	"2017-11-16"	"2017-11-13"	10	"BBCRadio1VEVO"	157522	8012	85	286	"Demi Lovato - Sorry Not Sorry in the Live Lounge"	2	4	1167783	"Music"
"kWIzjMWmuYk"	"2017-11-18"	"2017-11-14"	23	"Mark Ferris"	52416	5873	41	1664	"UNISEX TRY ON/CLOTHING HAUL & GIVEAWAY!!!"	4	11	640798	"Comedy"
"5hEJsoDP2q4"	"2017-11-16"	"2017-11-14"	24	"todrickhall"	209442	19069	289	836	"Justice League | “Come Together” | Todrick Hall, J.Fla, Mario Bautista, Samantha Harvey, Clara Marz"	2	36	2842339	"Entertainment"
"kqmhCaF5_44"	"2017-11-18"	"2017-11-14"	10	"HANSON"	72940	1353	102	145	"HANSON - Finally It's Christmas (Official Lyric Video)"	4	4	59144	"Music"
"eAyxMv4IBH8"	"2017-11-18"	"2017-11-12"	23	"Frank May"	434036	6464	334	348	"Review of the ION Bottleless Water Cooler"	4	15	1105	"Comedy"
"MKLlDnUqho4"	"2017-11-19"	"2017-11-14"	10	"SIRAH"	39720	2229	90	338	"Dead Beat Sirah ft. Skrillex (official video)"	5	9	19944	"Music"
"wwZ-T_WQ03A"	"2017-11-18"	"2017-11-12"	1	"ScreenPrism"	292891	6725	386	598	"Rick and Morty: Why Morty Matters"	4	7	284965	"Film and Animation"
"vWYyZMH_QjA"	"2017-11-18"	"2017-11-13"	1	"Shantell Martin"	49451	4666	92	447	"Casey Neistat made a video about me"	4	7	57809	"Film and Animation"
"VJlSq6h0LNg"	"2017-11-17"	"2017-11-13"	17	"Gregg Peterson"	6993	20	58	53	"HOL HD: Mike Riley Monday Press Conference"	3	4	2869	"Sports"
"HBS9783c0BI"	"2017-11-15"	"2017-11-14"	24	"The Late Late Show with James Corden"	102639	3218	1085	475	"Jaden Smith: Watch Me"	1	26	13637751	"Entertainment"
"JwboxqDylgg"	"2017-11-17"	"2017-11-13"	17	"Canada Soccer"	43426	309	33	47	"Canada Soccer's Women's National Team v USA International Friendly LIVE from Avaya Stadium, San Jose"	3	0	13446	"Sports"
"1WDj0DddCcM"	"2017-11-17"	"2017-11-13"	25	"WLKY News Louisville"	6801	11	35	16	"WATCH: Sen. Mitch McConnell on tax reform"	3	0	22218	"News & Politics"
"bqgVB6Vl-lI"	"2017-11-17"	"2017-11-11"	24	"The Office US"	227162	4836	60	268	"All of Jim's Best Pranks  - The Office US"	3	20	355375	"Entertainment"
"qooQd8AA7_M"	"2017-11-17"	"2017-11-12"	10	"CamilaCabelloVEVO"	7095077	438470	6754	29178	"Camila Cabello, Daddy Yankee - Havana (Remix - Audio)"	3	27	6358719	"Music"
"9KIP-Ncp2jU"	"2017-11-16"	"2017-11-11"	22	"12 News"	92327	182	45	0	"Bill Gates bought land in Arizona to build tech city"	2	5	2710	"People & Blogs"
"Fyyua5JzD9w"	"2017-11-16"	"2017-11-10"	22	"Daelric"	49915	386	11	24	"Baby loves Jeopardy!"	2	0	6	"People & Blogs"
"9Th4qTv-4jE"	"2017-11-17"	"2017-11-13"	28	"monday.com, formerly dapulse"	6247	22	0	2	"dapulse is now monday.com. And there's a good reason why."	3	4	4016	"Science & Technology"
"ttf_EzEkxBk"	"2017-11-15"	"2017-11-08"	17	"TMZSports"	3505996	5934	3400	5162	"Roy Halladay Plane Crash Video, Witnesses Say He Was Showboating | TMZ Sports"	1	24	315105	"Sports"
"l7je4VAUvjA"	"2017-11-15"	"2017-11-10"	25	"Caters Clips"	90454	211	65	59	"World's First Engagement Ring Phone Case"	1	31	247379	"News & Politics"
"8-Cjsnq8kVU"	"2017-11-23"	"2017-11-15"	1	"20th Century Fox"	12382809	328876	7238	14836	"Deadpool’s “Wet on Wet” Teaser"	8	20	2453494	"Film and Animation"
"hpapqEeb36k"	"2017-11-22"	"2017-11-15"	26	"You Suck At Cooking"	909177	36636	902	1980	"Pumpkin Pie - You Suck at Cooking (episode 68)"	7	15	1115811	"Howto & Style"
"cmoknv58jjE"	"2017-11-22"	"2017-11-14"	22	"Tanner Braungardt"	2433987	65991	9011	9450	"FLIPPING OVER SUPERCAR! *GONE VERY WRONG*"	7	24	3892880	"People & Blogs"
"sottGW1p5os"	"2017-11-16"	"2017-11-15"	24	"The Late Late Show with James Corden"	3621389	141681	1289	8127	"P!nk Carpool Karaoke"	1	26	13608050	"Entertainment"
"pgjRX9oGF7g"	"2017-11-22"	"2017-11-15"	24	"Jeremy Jahns"	968868	32181	1279	7720	"Justice League - Movie Review"	2	14	1400125	"Entertainment"
"_BVAJ3PXZ1k"	"2017-11-16"	"2017-11-15"	25	"Vox"	533940	12633	597	1828	"The all-American fruit you've probably never heard of"	1	41	3808198	"News & Politics"
"8hKbIhrb1WU"	"2017-11-16"	"2017-11-15"	24	"TheEllenShow"	1559003	29898	884	1838	"Kim Kardashian Lets Gender of Third Child Slip"	1	18	23760020	"Entertainment"
"RTaDvKMtUeA"	"2017-11-16"	"2017-11-15"	24	"Jimmy Kimmel Live"	760341	13283	317	433	"Larry David Outtakes – Mean Tweets About Jimmy Kimmel"	1	28	11259007	"Entertainment"
"jG1JY0rt2Os"	"2017-11-22"	"2017-11-15"	10	"FallOutBoyVEVO"	3821846	177700	4842	15815	"Fall Out Boy - HOLD ME TIGHT OR DON’T"	7	20	3864568	"Music"
"0gwkMY-mzUQ"	"2017-11-22"	"2017-11-15"	24	"Demi Lovato"	736276	36904	748	1829	"Demi Lovato & Luis Fonsi - Echame La Culpa (Teaser)"	7	3	2241908	"Entertainment"
"ve3oQBjcAGI"	"2017-11-21"	"2017-11-14"	1	"CinemaSins"	2098612	52336	2839	10848	"Everything Wrong With Wonder Woman In 14 Minutes Or Less"	6	9	7579253	"Film and Animation"
"C4YNcqNF4hg"	"2017-11-19"	"2017-11-15"	23	"Late Night with Seth Meyers"	484287	7792	150	342	"Joe Keery Talks About His Famous Hair"	4	29	1968678	"Comedy"
"Mn-3c6of8t8"	"2017-11-21"	"2017-11-15"	24	"Sailor J"	146752	6988	543	1167	"How to be an Aquarius"	6	4	232414	"Entertainment"
"TN5jzDgORqQ"	"2017-11-17"	"2017-11-15"	24	"E! Entertainment"	325333	2750	307	383	"KUWTK | Kris Jenner Brings Her Personal Scribe to Lunch | E!"	2	32	899996	"Entertainment"
"9Ca8zWJOlFQ"	"2017-11-16"	"2017-11-15"	28	"Marques Brownlee"	1825705	77531	4156	12025	"Apple iPhone X Review: The Best Yet!"	1	25	5887416	"Science & Technology"
"mcqWcLDUeag"	"2017-11-21"	"2017-11-15"	24	"BTS Videos"	153341	477	200	92	"Kim Kardashian Explains Her Family's Rumor Control Rule"	6	16	224603	"Entertainment"
"4SANXNco_y4"	"2017-11-17"	"2017-11-15"	10	"Fueled By Ramen"	82048	3539	144	347	"Dashboard Confessional: We Fight (Official Audio)"	2	29	9945071	"Music"
"4ftGS_6i7mM"	"2017-11-21"	"2017-11-15"	17	"SHOWTIME Sports"	36414	125	16	40	"Bill Belichick Addresses the Midshipmen | A SEASON WITH NAVY FOOTBALL | SHOWTIME"	6	3	488563	"Sports"
"upEIZAihcwo"	"2017-11-20"	"2017-11-15"	17	"NBA Highlights · YouTube"	20541	10	103	16	"Devin Booker has words with Lakers assistant Jesse Mermuys"	5	6	2720	"Sports"
"Jidk0O6uu-0"	"2017-11-20"	"2017-11-15"	22	"Cody'sLab Backup"	77763	4640	42	483	"Granulated Sugar From Honey"	5	0	186233	"People & Blogs"
"64IIfxDrhJY"	"2017-11-16"	"2017-11-15"	1	"Paramount Pictures"	17129	455	18	101	"Titanic (2017) - Dolby Vision Trailer"	1	11	652202	"Film and Animation"
"k-w8GxCpsCU"	"2017-11-19"	"2017-11-09"	17	"Atlanta Hawks"	3491	19	0	2	"John Collins' Best Dunks So Far This Season"	3	15	18201	"Sports"
"yxFdue1dCtE"	"2017-11-20"	"2017-11-15"	17	"NBA"	141492	2025	70	292	"NBA Daily Show: Nov. 14 - The Starters"	5	3	8707071	"Sports"
"ryqZUqgjvW8"	"2017-11-16"	"2017-11-15"	24	"ColliderVideos"	90641	2349	409	1246	"Justice League - Movie Review Is It What We've Been Waiting For?"	1	30	435897	"Entertainment"
"I-5CODzeGEE"	"2017-11-20"	"2017-11-14"	1	"Jenny Nicholson"	71707	4739	93	913	"The Last Jedi Bingo"	5	0	214706	"Film and Animation"
"ENr6CXm1YxU"	"2017-11-20"	"2017-11-15"	10	"RachelPlattenVEVO"	90268	2215	91	94	"Rachel Platten - Whole Heart (Audio)"	5	4	1169430	"Music"
"3x0usYgljOk"	"2017-11-16"	"2017-11-15"	17	"FreeDawkins"	12494	252	3	91	"Jayson Tatum Full Highlights 2017.11.14 at Nets - 19 Pts, 3 Stls, SMOOTH!"	1	8	590200	"Sports"
"R9c-_neaxeU"	"2017-11-19"	"2017-11-14"	24	"standupmaths"	124948	5933	50	640	"MENACE: the pile of matchboxes which can learn"	4	17	374876	"Entertainment"
"VonJ4ASDO40"	"2017-11-20"	"2017-11-13"	24	"Wendy Williams"	547362	10776	797	2486	"Remy Ma is on Top of the World"	5	7	1624384	"Entertainment"
"iyrefjMs64k"	"2017-11-19"	"2017-11-14"	24	"VICE"	44856	1731	678	881	"Inside Danica Roem's Historic Victory"	4	38	8878618	"Entertainment"
"SFdO-19Xdho"	"2017-11-19"	"2017-11-14"	10	"BBC Radio 1"	69170	2462	24	101	"Clean Bandit - I Miss You feat. Julia Michaels in the Radio 1 Live Lounge"	4	5	4551034	"Music"
"qK8AcryiniI"	"2017-11-18"	"2017-11-13"	25	"Rappler"	67471	40	15	29	"Donald Trump makes ASEAN handshake photo op go awry"	3	0	261852	"News & Politics"
"KLZl_sxSN_g"	"2017-11-17"	"2017-11-08"	25	"Sarasota Police Department"	1431	4	0	0	"WWSB Channel 7:   Sarasota Police stepping up pedestrian and bicyclist safety enforcement"	2	19	738	"News & Politics"
"-JVITToppE0"	"2017-11-17"	"2017-11-13"	17	"GoDucksdotcom"	704	10	2	5	"Coach Taggart Monday Presser Ahead of Arizona"	2	10	41670	"Sports"
"fGTfbMioezc"	"2017-11-17"	"2017-10-25"	1	"LOFTON SHAW"	5318	20	1	3	"Marvel's Inhumans"	2	0	118	"Film and Animation"
"8tbQHHso0oY"	"2017-11-17"	"2017-11-10"	17	"BellatorMMA"	1267977	2028	304	1586	"Bellator 187: Conor McGregor storms the Bellator MMA Cage"	2	41	228579	"Sports"
"G8gJ4RTBxcg"	"2017-11-16"	"2017-11-09"	28	"New Scientist"	465893	111	14	59	"Coconut crab hunts seabird"	1	6	165714	"Science & Technology"
"fRj34o4hN4I"	"2017-11-24"	"2017-11-16"	28	"BostonDynamics"	10775416	205630	4927	35422	"What's new, Atlas?"	8	5	824219	"Science & Technology"
"coOKvrsmQiI"	"2017-11-22"	"2017-11-16"	24	"Warner Bros. Pictures"	15104666	143947	12709	25593	"RAMPAGE - OFFICIAL TRAILER 1 [HD]"	6	32	5029965	"Entertainment"
"p8XP7A7kvzM"	"2017-11-21"	"2017-11-16"	24	"The Late Late Show with James Corden"	11217517	216489	8821	11975	"Spill Your Guts or Fill Your Guts w/ Kim Kardashian"	5	26	13608050	"Entertainment"
"pOEzjT-SED0"	"2017-11-24"	"2017-11-16"	10	"RemyMaVEVO"	3930664	104641	19448	24078	"Remy Ma - Wake Me Up ft. Lil' Kim"	8	4	106500	"Music"
"p9wE8dyzEJE"	"2017-11-25"	"2017-11-16"	1	"Paramount Pictures"	4499836	16135	432	2809	"A Quiet Place (2018) - Official Teaser Trailer - Paramount Pictures"	9	14	652202	"Film and Animation"
"duRDizP0gHQ"	"2017-11-21"	"2017-11-16"	26	"First We Feast"	1043202	42380	768	5825	"Bob Saget Hiccups Uncontrollably While Eating Spicy Wings | Hot Ones"	5	35	2871344	"Howto & Style"
"TyHvyGVs42U"	"2017-11-26"	"2017-11-17"	10	"LuisFonsiVEVO"	102012605	2376636	117196	134224	"Luis Fonsi, Demi Lovato - Échame La Culpa"	10	11	18320865	"Music"
"t1shnJT8NCY"	"2017-11-23"	"2017-11-16"	22	"Full Frontal with Samantha Bee"	700476	8114	2682	1410	"We Can All Do Better Than Roy Moore | November 15, 2017 Act 1 | Full Frontal on TBS"	7	6	827892	"People & Blogs"
"lJFqvRwOiis"	"2017-11-17"	"2017-11-16"	25	"Vox"	505886	23207	5375	7030	"Walking while black"	1	35	3808198	"News & Politics"
"vKbyfdJXoDg"	"2017-11-17"	"2017-11-16"	24	"The Late Show with Stephen Colbert"	406769	6593	397	1253	"Jordan Peele Crashed A 'Get Out' College Course"	1	30	3965373	"Entertainment"
"Lxet1zLBTM8"	"2017-11-18"	"2017-11-16"	28	"Marques Brownlee"	1666003	61821	1055	6597	"Top 5 OnePlus 5T Features!"	2	12	5887416	"Science & Technology"
"Nz0qoOgyWSQ"	"2017-11-22"	"2017-11-15"	24	"The Talk"	402199	2050	838	1643	"The Talk - Eve Reacts to Nicki Minaj's Racy Magazine Cover, 'I just don't think it's right'"	6	20	73487	"Entertainment"
"l3xmc0pzzJI"	"2017-11-19"	"2017-11-15"	22	"Safiya Nygaard"	1524361	79021	1063	4659	"I Tried Period Yoga Pants"	3	19	4169227	"People & Blogs"
"eDelIZDzmwQ"	"2017-11-17"	"2017-11-16"	24	"TheEllenShow"	340348	5474	372	653	"Blake Shelton Is Milking His Title of Sexiest Man Alive"	1	16	23760020	"Entertainment"
"t1Liix4gi7k"	"2017-11-17"	"2017-11-16"	23	"The Tonight Show Starring Jimmy Fallon"	1035804	18816	737	1133	"Gigi Hadid Gives Jimmy the Only Men's Pair of Her EyeLoveMore Mules"	1	35	15769455	"Comedy"
"DhwwTxTh5To"	"2017-11-22"	"2017-11-16"	28	"Austin Evans"	474858	15051	1034	2364	"Is the Surface Book 2 a MacBook Pro Killer?"	6	20	2882287	"Science & Technology"
"mZpGOQ7tBKE"	"2017-11-19"	"2017-11-16"	28	"The Verge"	343860	6546	404	732	"Google Pixel Buds review"	3	13	1819334	"Science & Technology"
"CziCidR4KcY"	"2017-11-22"	"2017-11-16"	10	"MariahCareyVEVO"	681439	29225	1356	5366	"Mariah Carey - The Star"	6	27	3188673	"Music"
"FHl0nIdbiLA"	"2017-11-19"	"2017-11-15"	23	"CollegeHumor"	800306	23559	3133	2977	"The Problem with Lab Mice"	3	15	12641442	"Comedy"
"8KT1UCsOE74"	"2017-11-21"	"2017-11-15"	24	"Chris Stuckmann"	1088828	34989	1773	10715	"Justice League - Movie Review"	5	43	1251787	"Entertainment"
"U5sCjnezw4o"	"2017-11-23"	"2017-11-17"	25	"MassLive"	133758	781	94	308	"Jaylen Brown delivers emotional press conference after losing his best friend | Boston Celtics"	7	2	9416	"News & Politics"
"oMupq6zB1Tc"	"2017-11-17"	"2017-11-15"	24	"Jimmy Kimmel Live"	769769	6133	1124	2837	"Should Hillary Clinton Be Impeached?"	1	28	11259007	"Entertainment"
"Y2-JjnW3w2g"	"2017-11-19"	"2017-11-16"	24	"John Campea"	52886	1537	123	869	"Who Matt Reeves Wants As Batman, Is Basmati Blues Culturally Insensitive? The John Campe Show"	3	11	116972	"Entertainment"
"PHWAZNkqwN4"	"2017-11-22"	"2017-11-16"	10	"Björk"	360539	16470	640	1515	"björk: blissing me"	6	7	238394	"Music"
"UuCq8mtK8J4"	"2017-11-23"	"2017-11-16"	10	"DJSnakeVEVO"	4600718	167704	2623	5290	"DJ Snake, Lauv - A Different Way"	7	11	6582759	"Music"
"9pbCuFxRuqs"	"2017-11-22"	"2017-11-16"	28	"Jonathan Morrison"	676692	24794	1326	3567	"The truth about the Apple iPhone X - Review!"	6	27	2397437	"Science & Technology"
"PGWBA_OzCE4"	"2017-11-21"	"2017-11-15"	24	"ColliderVideos"	66021	2136	94	542	"Deadpool 2 Teaser Released - Movie Talk"	5	18	435897	"Entertainment"
"YjBB89qsupM"	"2017-11-22"	"2017-11-15"	10	"Major Lazer"	828587	38326	654	1088	"Diplo - Get It Right (Feat. MØ) (Official Lyric Video)"	6	27	10098171	"Music"
"UC34HrZhfPM"	"2017-11-17"	"2017-11-16"	17	"FreeDawkins"	23429	365	10	188	"Kyle Kuzma Full Highlights 2017.11.15 vs 76ers - 24 Pts, 7 Rebs!"	1	8	590200	"Sports"
"IKuKZIISPE0"	"2017-11-17"	"2017-11-15"	24	"todrickhall"	69199	4237	15	220	"Behind The Curtain - OFFICIAL TRAILER"	1	45	2842339	"Entertainment"
"KOUxLhYVgGw"	"2017-11-17"	"2017-11-16"	26	"INSIDER"	6582	174	8	22	"Rosé Facial in New York City"	1	5	1461545	"Howto & Style"
"9WT7NU3Rwr0"	"2017-11-21"	"2017-11-16"	17	"Philadelphia 76ers"	14657	89	5	36	"Ben Simmons | Highlights vs Lakers (10.15.17) 18 Pts, 10 Asts, 9 Rebs, 5 Stl, 1 Blk"	5	8	15199	"Sports"
"Qj7DVNDb7To"	"2017-11-21"	"2017-11-15"	23	"Jessii Vee"	114923	6490	78	4216	"Weird Things YOU DID As A Child (DON'T DENY)"	5	7	888476	"Comedy"
"6j-s9E3dRQ0"	"2017-11-20"	"2017-11-14"	24	"The Orchard Movies"	874883	18686	711	844	"F The Prom (2017) | Official Trailer HD"	4	0	36209	"Entertainment"
"dnA3Cd5xG5A"	"2017-11-17"	"2017-11-15"	26	"Refinery29"	22383	921	26	78	"How Maybelline Mascara Is Made | How Stuff Is Made | Refinery29"	1	34	890739	"Howto & Style"
"LduRwIc7eBA"	"2017-11-20"	"2017-11-15"	10	"BBCRadio1VEVO"	42658	2120	25	136	"Kesha - Learn To Let Go in the Live Lounge"	4	5	1167783	"Music"
"rRsstfoKQeo"	"2017-11-20"	"2017-11-14"	23	"RM Videos"	110590	104	5	10	"Roomba Rodeo"	4	3	100966	"Comedy"
"DVAMKnfrQBk"	"2017-11-19"	"2017-11-13"	25	"TODAY"	111077	567	38	102	"Aly Raisman On Dr. Larry Nassar’s Medical Treatment: I Didn’t Know It Was Abuse | Megyn Kelly TODAY"	3	30	630508	"News & Politics"
"x-uBFJLY8Ow"	"2017-11-19"	"2017-11-08"	26	"Eric Strebel"	3987	100	4	15	"Designing for Small Batch Low Volume Manufacturing: Vacuum forming"	3	22	11912	"Howto & Style"
"qrPPj3e2M-M"	"2017-11-18"	"2017-11-13"	23	"Auralnauts"	73984	3676	78	353	"Darth Vader Mask Fail"	2	9	227803	"Comedy"
"QiIlcKiREUU"	"2017-11-18"	"2017-11-12"	25	"60 Minutes"	48130	271	10	71	"Behind the Aly Raisman interview on 60 Minutes"	2	8	140963	"News & Politics"
"eOQpjvnm4ME"	"2017-11-22"	"2017-11-17"	24	"The Late Show with Stephen Colbert"	2016029	21062	2319	4200	"The Bipartisan Pastime Of Harassing Women"	5	30	3965373	"Entertainment"
"w8vsuOXZBXc"	"2017-11-25"	"2017-11-17"	10	"Fueled By Ramen"	2899302	159586	3464	11535	"Paramore: Fake Happy [OFFICIAL VIDEO]"	8	29	9945071	"Music"
"5HOijUtExiM"	"2017-11-18"	"2017-11-17"	25	"Vox"	366048	14742	1308	1948	"The environmental cost of free two-day shipping"	1	33	3808198	"News & Politics"
"asu37n6sEBY"	"2017-11-25"	"2017-11-17"	10	"ChrisStapletonVEVO"	597308	10554	566	504	"Chris Stapleton - Tryin' To Untangle My Mind (Audio)"	8	10	553978	"Music"
"ZpS-w6BxN-U"	"2017-11-18"	"2017-11-17"	23	"The Tonight Show Starring Jimmy Fallon"	178325	1641	83	178	"Search Party with Tim McGraw and Faith Hill"	1	37	15769455	"Comedy"
"Qf1xyI_iKWA"	"2017-11-21"	"2017-11-17"	22	"vlogbrothers"	180713	9225	352	1180	"Why Are Taxes So Complicated? (The Musical?)"	4	12	3111110	"People & Blogs"
"i9GSF3ROa58"	"2017-11-22"	"2017-11-17"	10	"Green Day"	2275359	111392	3145	10169	"Green Day - Back In The USA (Official Music Video)"	5	6	2659129	"Music"
"BQ_0QLL2gqI"	"2017-11-26"	"2017-11-17"	10	"HaileeSteinfeldVEVO"	8076063	214451	2661	5863	"Hailee Steinfeld, Alesso - Let Me Go ft. Florida Georgia Line, watt"	9	16	2631801	"Music"
"qS6LoRYUdhw"	"2017-11-24"	"2017-11-16"	28	"AsapSCIENCE"	1202878	46101	702	4034	"What Is The Most Dangerous Drug In The World? ft. In A Nutshell (Kurzgesagt)"	7	22	7518838	"Science & Technology"
"mNhxFzR25Rs"	"2017-11-21"	"2017-11-17"	24	"TheEllenShow"	391853	11765	158	523	"Lin-Manuel Miranda and Macey Hensley Face Off in Historical Trivia"	4	17	23760020	"Entertainment"
"djlaHJCXT4o"	"2017-11-18"	"2016-06-20"	22	"K Yuen"	33260	181	79	30	"Transparent: YAS QUEEN"	1	5	51	"People & Blogs"
"kz3MEd1Jr0Q"	"2017-11-25"	"2017-11-17"	10	"Ultra Music"	1888088	85515	1168	4044	"Steve Aoki x Lauren Jauregui - All Night (Lyric Video) [Ultra Music]"	8	28	10467649	"Music"
"By6Mi7VlqcU"	"2017-11-25"	"2017-11-17"	22	"Shade 45"	298927	2616	1556	1478	"Eminem speaks on working with Beyonce"	8	5	1894	"People & Blogs"
"dcipHnWcB0w"	"2017-11-24"	"2017-11-16"	24	"The Real Daytime"	715011	6037	467	587	"Kim Kardashian's Surrogate Didn't Know Whose Baby She Was Carrying!"	7	8	1131789	"Entertainment"
"6GT7PrIIS5I"	"2017-11-25"	"2017-11-17"	26	"Matthias Wandel"	372823	6433	766	534	"Making loaded dice"	8	5	1281338	"Howto & Style"
"2r_nGjgqPE0"	"2017-11-23"	"2017-11-16"	10	"Atlantic Records"	1360509	54560	519	1579	"Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home (from Bright: The Album) [Official Audio]"	6	15	7296670	"Music"
"Pubtjn5QIjg"	"2017-11-22"	"2017-11-17"	26	"Lauren Elizabeth"	76536	3536	199	123	"Doing A Gift Exchange MY WAY! | Lauren Elizabeth"	5	35	1282537	"Howto & Style"
"S_5TyDFx6kc"	"2017-11-21"	"2017-11-16"	22	"Grace Helbig"	219662	13280	100	434	"MTV EMAs FASHION REVIEW w/KRISTEN MCATEE // Grace Helbig"	4	16	3008137	"People & Blogs"
"pvg2cw5oshg"	"2017-11-24"	"2017-11-17"	10	"LukeBryanVEVO"	183509	4702	185	265	"Luke Bryan - Hooked On It (Audio)"	7	9	1641737	"Music"
"cDDF4pPwEUU"	"2017-11-22"	"2017-11-17"	17	"FreeDawkins"	29188	411	5	132	"Jaylen Brown Full Highlights 2017.11.16 vs Warriors - 22 Pts, 7 Rebs, 2 Blks!"	5	8	590200	"Sports"
